Country or Area,Subgroup,Year,Source,Unit,Value,Value Footnotes
Tunisia,Female,2002,UNESCO_UIS Database_Sep2007,Number,121809,
Tunisia,Female,2001,UNESCO_UIS Database_Sep2007,Number,99855,1
Tunisia,Female,1999,UNESCO_UIS Database_Sep2007,Number,76071,1
Tunisia,Male,2005,UNESCO_UIS Database_Sep2007,Number,133257,
Tunisia,Male,2004,UNESCO_UIS Database_Sep2007,Number,126946,
Tunisia,Male,2003,UNESCO_UIS Database_Sep2007,Number,118740,
Tunisia,Male,2002,UNESCO_UIS Database_Sep2007,Number,104293,
Tunisia,Male,2001,UNESCO_UIS Database_Sep2007,Number,107533,5
Tunisia,Male,1999,UNESCO_UIS Database_Sep2007,Number,81408,
Turkey,Female,2005,UNESCO_UIS Database_Sep2007,Number,881919,
Turkey,Female,2004,UNESCO_UIS Database_Sep2007,Number,816602,
Turkey,Female,2003,UNESCO_UIS Database_Sep2007,Number,810630,
Turkey,Female,2002,UNESCO_UIS Database_Sep2007,Number,694372,
Turkey,Female,2001,UNESCO_UIS Database_Sep2007,Number,656005,
Turkey,Female,2000,UNESCO_UIS Database_Sep2007,Number,629734,1
Turkey,Female,1999,UNESCO_UIS Database_Sep2007,Number,580596,
Turkey,Male,2005,UNESCO_UIS Database_Sep2007,Number,1224432,
Turkey,Male,2004,UNESCO_UIS Database_Sep2007,Number,1156060,
Turkey,Male,2003,UNESCO_UIS Database_Sep2007,Number,1107853,
Turkey,Male,2002,UNESCO_UIS Database_Sep2007,Number,983564,
Turkey,Male,2001,UNESCO_UIS Database_Sep2007,Number,951383,
Turkey,Male,2000,UNESCO_UIS Database_Sep2007,Number,958633,
Turkey,Male,1999,UNESCO_UIS Database_Sep2007,Number,884144,
Turks and Caicos Islands,Female,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Female,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Female,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Female,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Female,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Female,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Female,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Male,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Male,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Male,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Male,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Male,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Male,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Turks and Caicos Islands,Male,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Female,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Female,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Female,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Female,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Female,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Female,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Female,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Male,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Male,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Male,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Male,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Male,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Male,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Tuvalu,Male,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Uganda,Female,2004,UNESCO_UIS Database_Sep2007,Number,33914,
Uganda,Female,2003,UNESCO_UIS Database_Sep2007,Number,25538,1
Uganda,Female,2002,UNESCO_UIS Database_Sep2007,Number,24659,1
Uganda,Female,2001,UNESCO_UIS Database_Sep2007,Number,21575,
Uganda,Female,2000,UNESCO_UIS Database_Sep2007,Number,18877,
Uganda,Female,1999,UNESCO_UIS Database_Sep2007,Number,14005,1
Uganda,Male,2004,UNESCO_UIS Database_Sep2007,Number,54446,
Uganda,Male,2003,UNESCO_UIS Database_Sep2007,Number,48552,
Uganda,Male,2002,UNESCO_UIS Database_Sep2007,Number,46885,
Uganda,Male,2001,UNESCO_UIS Database_Sep2007,Number,41011,
Uganda,Male,2000,UNESCO_UIS Database_Sep2007,Number,36890,
Uganda,Male,1999,UNESCO_UIS Database_Sep2007,Number,26586,5
Ukraine,Female,2005,UNESCO_UIS Database_Sep2007,Number,1408242,
Ukraine,Female,2004,UNESCO_UIS Database_Sep2007,Number,1329142,2
Ukraine,Female,2003,UNESCO_UIS Database_Sep2007,Number,1235249,2
Ukraine,Female,2002,UNESCO_UIS Database_Sep2007,Number,1139384,2
Ukraine,Female,2001,UNESCO_UIS Database_Sep2007,Number,1034902,
Ukraine,Female,2000,UNESCO_UIS Database_Sep2007,Number,952272,
Ukraine,Female,1999,UNESCO_UIS Database_Sep2007,Number,915837,
Ukraine,Male,2005,UNESCO_UIS Database_Sep2007,Number,1196633,
Ukraine,Male,2004,UNESCO_UIS Database_Sep2007,Number,1135932,3
Ukraine,Male,2003,UNESCO_UIS Database_Sep2007,Number,1060972,3
Ukraine,Male,2002,UNESCO_UIS Database_Sep2007,Number,995292,3
Ukraine,Male,2001,UNESCO_UIS Database_Sep2007,Number,915853,
Ukraine,Male,2000,UNESCO_UIS Database_Sep2007,Number,859266,
Ukraine,Male,1999,UNESCO_UIS Database_Sep2007,Number,821162,
United Arab Emirates,Female,2003,UNESCO_UIS Database_Sep2007,Number,45220,1
United Arab Emirates,Female,2002,UNESCO_UIS Database_Sep2007,Number,42134,1
United Arab Emirates,Female,2001,UNESCO_UIS Database_Sep2007,Number,39048,1
United Arab Emirates,Female,2000,UNESCO_UIS Database_Sep2007,Number,29782,1
United Arab Emirates,Female,1999,UNESCO_UIS Database_Sep2007,Number,27140,1
United Arab Emirates,Male,2003,UNESCO_UIS Database_Sep2007,Number,22962,
United Arab Emirates,Male,2002,UNESCO_UIS Database_Sep2007,Number,21285,
United Arab Emirates,Male,2001,UNESCO_UIS Database_Sep2007,Number,19608,
United Arab Emirates,Male,2000,UNESCO_UIS Database_Sep2007,Number,13677,
United Arab Emirates,Male,1999,UNESCO_UIS Database_Sep2007,Number,13233,
United Kingdom,Female,2005,UNESCO_UIS Database_Sep2007,Number,1308362,
United Kingdom,Female,2004,UNESCO_UIS Database_Sep2007,Number,1282015,
United Kingdom,Female,2003,UNESCO_UIS Database_Sep2007,Number,1278980,
United Kingdom,Female,2002,UNESCO_UIS Database_Sep2007,Number,1237795,
United Kingdom,Female,2001,UNESCO_UIS Database_Sep2007,Number,1127606,
United Kingdom,Female,2000,UNESCO_UIS Database_Sep2007,Number,1091854,
United Kingdom,Female,1999,UNESCO_UIS Database_Sep2007,Number,1106973,
United Kingdom,Male,2005,UNESCO_UIS Database_Sep2007,Number,979179,
United Kingdom,Male,2004,UNESCO_UIS Database_Sep2007,Number,965426,
United Kingdom,Male,2003,UNESCO_UIS Database_Sep2007,Number,1008853,
United Kingdom,Male,2002,UNESCO_UIS Database_Sep2007,Number,1002885,
United Kingdom,Male,2001,UNESCO_UIS Database_Sep2007,Number,939743,
United Kingdom,Male,2000,UNESCO_UIS Database_Sep2007,Number,932284,
United Kingdom,Male,1999,UNESCO_UIS Database_Sep2007,Number,973987,
United States of America,Female,2005,UNESCO_UIS Database_Sep2007,Number,9884782,
United States of America,Female,2004,UNESCO_UIS Database_Sep2007,Number,9644920,
United States of America,Female,2003,UNESCO_UIS Database_Sep2007,Number,9409595,
United States of America,Female,2002,UNESCO_UIS Database_Sep2007,Number,8967172,
United States of America,Female,2001,UNESCO_UIS Database_Sep2007,Number,7596436,
United States of America,Female,2000,UNESCO_UIS Database_Sep2007,Number,7362121,
United States of America,Female,1999,UNESCO_UIS Database_Sep2007,Number,7663037,1
United States of America,Male,2005,UNESCO_UIS Database_Sep2007,Number,7387262,
United States of America,Male,2004,UNESCO_UIS Database_Sep2007,Number,7255551,
United States of America,Male,2003,UNESCO_UIS Database_Sep2007,Number,7202116,
United States of America,Male,2002,UNESCO_UIS Database_Sep2007,Number,6960815,
United States of America,Male,2001,UNESCO_UIS Database_Sep2007,Number,5999144,
United States of America,Male,2000,UNESCO_UIS Database_Sep2007,Number,5840759,
United States of America,Male,1999,UNESCO_UIS Database_Sep2007,Number,6106325,5
Uruguay,Female,2004,UNESCO_UIS Database_Sep2007,Number,68422,1
Uruguay,Female,2003,UNESCO_UIS Database_Sep2007,Number,67181,1
Uruguay,Female,2002,UNESCO_UIS Database_Sep2007,Number,64375,1
Uruguay,Female,2001,UNESCO_UIS Database_Sep2007,Number,61720,1
Uruguay,Female,2000,UNESCO_UIS Database_Sep2007,Number,62473,1
Uruguay,Female,1999,UNESCO_UIS Database_Sep2007,Number,57495,1
Uruguay,Male,2004,UNESCO_UIS Database_Sep2007,Number,35009,
Uruguay,Male,2003,UNESCO_UIS Database_Sep2007,Number,34117,
Uruguay,Male,2002,UNESCO_UIS Database_Sep2007,Number,34145,
Uruguay,Male,2001,UNESCO_UIS Database_Sep2007,Number,35137,
Uruguay,Male,2000,UNESCO_UIS Database_Sep2007,Number,35168,
Uruguay,Male,1999,UNESCO_UIS Database_Sep2007,Number,33780,
Uzbekistan,Female,2004,UNESCO_UIS Database_Sep2007,Number,178904,1
Uzbekistan,Female,2003,UNESCO_UIS Database_Sep2007,Number,173033,
Uzbekistan,Female,2002,UNESCO_UIS Database_Sep2007,Number,167191,1
Uzbekistan,Male,2004,UNESCO_UIS Database_Sep2007,Number,228678,
Uzbekistan,Male,2003,UNESCO_UIS Database_Sep2007,Number,220877,
Uzbekistan,Male,2002,UNESCO_UIS Database_Sep2007,Number,213432,
Vanuatu,Female,2004,UNESCO_UIS Database_Sep2007,Number,345,1
Vanuatu,Female,2003,UNESCO_UIS Database_Sep2007,Number,331,
Vanuatu,Female,2002,UNESCO_UIS Database_Sep2007,Number,317,1
Vanuatu,Male,2004,UNESCO_UIS Database_Sep2007,Number,610,
Vanuatu,Male,2003,UNESCO_UIS Database_Sep2007,Number,583,
Vanuatu,Male,2002,UNESCO_UIS Database_Sep2007,Number,578,5
Venezuela,Female,2003,UNESCO_UIS Database_Sep2007,Number,501678,1
Venezuela,Female,2002,UNESCO_UIS Database_Sep2007,Number,476453,1
Venezuela,Female,2000,UNESCO_UIS Database_Sep2007,Number,391644,
Venezuela,Male,2003,UNESCO_UIS Database_Sep2007,Number,481539,
Venezuela,Male,2002,UNESCO_UIS Database_Sep2007,Number,451382,5
Venezuela,Male,2000,UNESCO_UIS Database_Sep2007,Number,276465,
Vietnam,Female,2005,UNESCO_UIS Database_Sep2007,Number,554356,
Vietnam,Female,2004,UNESCO_UIS Database_Sep2007,Number,543931,1
Vietnam,Female,2003,UNESCO_UIS Database_Sep2007,Number,356609,
Vietnam,Female,2002,UNESCO_UIS Database_Sep2007,Number,335859,
Vietnam,Female,2001,UNESCO_UIS Database_Sep2007,Number,315150,
Vietnam,Female,2000,UNESCO_UIS Database_Sep2007,Number,304913,
Vietnam,Female,1999,UNESCO_UIS Database_Sep2007,Number,347629,
Vietnam,Male,2005,UNESCO_UIS Database_Sep2007,Number,800187,
Vietnam,Male,2004,UNESCO_UIS Database_Sep2007,Number,784554,
Vietnam,Male,2003,UNESCO_UIS Database_Sep2007,Number,472850,
Vietnam,Male,2002,UNESCO_UIS Database_Sep2007,Number,448816,
Vietnam,Male,2001,UNESCO_UIS Database_Sep2007,Number,434103,
Vietnam,Male,2000,UNESCO_UIS Database_Sep2007,Number,427274,
Vietnam,Male,1999,UNESCO_UIS Database_Sep2007,Number,462443,
Yemen,Female,2005,UNESCO_UIS Database_Sep2007,Number,52426,
Yemen,Female,2004,UNESCO_UIS Database_Sep2007,Number,50367,
Yemen,Female,2000,UNESCO_UIS Database_Sep2007,Number,35958,1
Yemen,Female,1999,UNESCO_UIS Database_Sep2007,Number,34068,
Yemen,Male,2005,UNESCO_UIS Database_Sep2007,Number,148617,
Yemen,Male,2004,UNESCO_UIS Database_Sep2007,Number,141704,
Yemen,Male,2000,UNESCO_UIS Database_Sep2007,Number,137172,
Yemen,Male,1999,UNESCO_UIS Database_Sep2007,Number,130098,
Zambia,Female,2000,UNESCO_UIS Database_Sep2007,Number,7767,1
Zambia,Female,1999,UNESCO_UIS Database_Sep2007,Number,7325,1
Zambia,Male,2000,UNESCO_UIS Database_Sep2007,Number,16786,
Zambia,Male,1999,UNESCO_UIS Database_Sep2007,Number,15830,
Zimbabwe,Female,2003,UNESCO_UIS Database_Sep2007,Number,21631,1
Zimbabwe,Female,2002,UNESCO_UIS Database_Sep2007,Number,24569,1
Zimbabwe,Female,2001,UNESCO_UIS Database_Sep2007,Number,21859,1
Zimbabwe,Female,2000,UNESCO_UIS Database_Sep2007,Number,18296,1
Zimbabwe,Male,2003,UNESCO_UIS Database_Sep2007,Number,34058,
Zimbabwe,Male,2002,UNESCO_UIS Database_Sep2007,Number,35652,
Zimbabwe,Male,2001,UNESCO_UIS Database_Sep2007,Number,37723,
Zimbabwe,Male,2000,UNESCO_UIS Database_Sep2007,Number,30598,
